qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
207786,4393132,0,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.962831497192383,0.3901656467693488
207786,4393132,0,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-8.983893394470215,0.6318883012718093
207786,4393132,0,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.962831497192383,0.3901656467693488
207786,4393132,0,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-8.983893394470215,0.6318883012718093
207786,4393132,1,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.9591064453125,0.3940661548539656
207786,4393132,1,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.305511474609375,0.9686551335719307
207786,4393132,1,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.9591064453125,0.3940661548539656
207786,4393132,1,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.305511474609375,0.9686551335719307
207786,4393132,2,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.97987174987793,0.372322769540487
207786,4393132,2,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.13221263885498,0.7871936313670352
207786,4393132,2,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.97987174987793,0.372322769540487
207786,4393132,2,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.13221263885498,0.7871936313670352
207786,4393132,3,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.980123519897461,0.37205914072985236
207786,4393132,3,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.190821647644043,0.8485632229820412
207786,4393132,3,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.980123519897461,0.37205914072985236
207786,4393132,3,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.190821647644043,0.8485632229820412
207786,4393132,4,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.960742950439453,0.39235256758484055
207786,4393132,4,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.154833793640137,0.8108802805649645
207786,4393132,4,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.960742950439453,0.39235256758484055
207786,4393132,4,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.154833793640137,0.8108802805649645
207786,4393132,5,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.690221786499023,0.6756157330478686
207786,4393132,5,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.35562515258789,1.0211292500159774
207786,4393132,5,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.690221786499023,0.6756157330478686
207786,4393132,5,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.35562515258789,1.0211292500159774
207786,4393132,6,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.768798828125,0.5933375806863935
207786,4393132,6,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.506353378295898,1.1789570285038666
207786,4393132,6,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.768798828125,0.5933375806863935
207786,4393132,6,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.506353378295898,1.1789570285038666
207786,4393132,7,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.437128067016602,0.9406305921262862
207786,4393132,7,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.47486686706543,1.1459874496708635
207786,4393132,7,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.437128067016602,0.9406305921262862
207786,4393132,7,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.47486686706543,1.1459874496708635
207786,4393132,8,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.240596771240234,1.1464188422700836
207786,4393132,8,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.32620620727539,0.9903246229309133
207786,4393132,8,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.240596771240234,1.1464188422700836
207786,4393132,8,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.32620620727539,0.9903246229309133
207786,4393132,9,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-7.99806022644043,1.4003792659934813
207786,4393132,9,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.470195770263672,1.1410963363584075
207786,4393132,9,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-7.99806022644043,1.4003792659934813
207786,4393132,9,encoder_mlp,reverse,-9.33544635772705,-8.3804292678833,-9.470195770263672,1.1410963363584075
207786,4393132,10,encoder_self_attn,forward,-9.33544635772705,-8.3804292678833,-8.158536911010742,1.2323438598453378
207786,4393132,10,encoder_self_attn,reverse,-9.33544635772705,-8.3804292678833,-9.389041900634766,1.0561199830638461
207786,4393132,10,encoder_mlp,forward,-9.33544635772705,-8.3804292678833,-8.158536911010742,1.2323438598453378
