layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.02115736004433518,0.07021912687072565,
0,decoder_cross_attn,reverse,0.017495710199082026,0.07071342715882054,
0,decoder_mlp,forward,0.02115736004433518,0.07021912687072565,
0,decoder_mlp,reverse,0.017495710199082026,0.07071342715882054,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.004293249784943339,0.11561249052540654,
0,encoder_mlp,reverse,-0.5165785020707565,1.1327379248807357,
0,encoder_self_attn,forward,0.004293249784943339,0.11561249052540654,
0,encoder_self_attn,reverse,-0.5165785020707565,1.1327379248807357,
1,decoder_cross_attn,forward,0.008624642905578201,0.08381815000862228,
1,decoder_cross_attn,reverse,0.00703613753077758,0.08442162465257368,
1,decoder_mlp,forward,0.008624642905578201,0.08381815000862228,
1,decoder_mlp,reverse,0.00703613753077758,0.08442162465257368,
1,decoder_self_attn,forward,0.02115736004433518,0.07021912687072565,
1,decoder_self_attn,reverse,0.017495710199082026,0.07071342715882054,
1,encoder_mlp,forward,-0.09643764947226913,0.24711836745413407,
1,encoder_mlp,reverse,-0.42610917099290924,1.031496155572553,
1,encoder_self_attn,forward,-0.09643764947226913,0.24711836745413407,
1,encoder_self_attn,reverse,-0.42610917099290924,1.031496155572553,
2,decoder_cross_attn,forward,0.059646120872227266,0.1084017742955375,
2,decoder_cross_attn,reverse,0.05859903568143745,0.10910833600116819,
2,decoder_mlp,forward,0.059646120872227266,0.1084017742955375,
2,decoder_mlp,reverse,0.05859903568143745,0.10910833600116819,
2,decoder_self_attn,forward,0.008624642905578201,0.08381815000862228,
2,decoder_self_attn,reverse,0.00703613753077758,0.08442162465257368,
2,encoder_mlp,forward,-0.07530541027230787,0.24512710760760867,
2,encoder_mlp,reverse,-0.31295144909222794,0.9794157257840146,
2,encoder_self_attn,forward,-0.07530541027230787,0.24512710760760867,
2,encoder_self_attn,reverse,-0.31295144909222794,0.9794157257840146,
3,decoder_cross_attn,forward,0.07543807641887403,0.12709292229757532,
3,decoder_cross_attn,reverse,0.07387697122052442,0.1275549598768284,
3,decoder_mlp,forward,0.07543807641887403,0.12709292229757532,
3,decoder_mlp,reverse,0.07387697122052442,0.1275549598768284,
3,decoder_self_attn,forward,0.059646120872227266,0.1084017742955375,
3,decoder_self_attn,reverse,0.05859903568143745,0.10910833600116819,
3,encoder_mlp,forward,0.020146866351687588,0.32512241211355086,
3,encoder_mlp,reverse,-0.07075721355500639,1.000600321718393,
3,encoder_self_attn,forward,0.020146866351687588,0.32512241211355086,
3,encoder_self_attn,reverse,-0.07075721355500639,1.000600321718393,
4,decoder_cross_attn,forward,0.10194378872975479,0.1364219985567238,
4,decoder_cross_attn,reverse,0.09996865365741539,0.13831609569086925,
4,decoder_mlp,forward,0.10194378872975479,0.1364219985567238,
4,decoder_mlp,reverse,0.09996865365741539,0.13831609569086925,
4,decoder_self_attn,forward,0.07543807641887403,0.12709292229757532,
4,decoder_self_attn,reverse,0.07387697122052442,0.1275549598768284,
