qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
146187,5836455,0,encoder_self_attn,forward,-9.98560619354248,-9.302467346191406,-9.95516300201416,0.04456369542790054
146187,5836455,0,encoder_self_attn,reverse,-9.98560619354248,-9.302467346191406,-8.696613311767578,-0.8868680748768363
146187,5836455,0,encoder_mlp,forward,-9.98560619354248,-9.302467346191406,-9.95516300201416,0.04456369542790054
146187,5836455,0,encoder_mlp,reverse,-9.98560619354248,-9.302467346191406,-8.696613311767578,-0.8868680748768363
146187,5836455,1,encoder_self_attn,forward,-9.98560619354248,-9.302467346191406,-9.945291519165039,0.05901388060972494
146187,5836455,1,encoder_self_attn,reverse,-9.98560619354248,-9.302467346191406,-8.907082557678223,-0.5787766133434219
146187,5836455,1,encoder_mlp,forward,-9.98560619354248,-9.302467346191406,-9.945291519165039,0.05901388060972494
146187,5836455,1,encoder_mlp,reverse,-9.98560619354248,-9.302467346191406,-8.907082557678223,-0.5787766133434219
146187,5836455,2,encoder_self_attn,forward,-9.98560619354248,-9.302467346191406,-9.958124160766602,0.04022905867883622
146187,5836455,2,encoder_self_attn,reverse,-9.98560619354248,-9.302467346191406,-9.214049339294434,-0.1294290424850242
146187,5836455,2,encoder_mlp,forward,-9.98560619354248,-9.302467346191406,-9.958124160766602,0.04022905867883622
146187,5836455,2,encoder_mlp,reverse,-9.98560619354248,-9.302467346191406,-9.214049339294434,-0.1294290424850242
146187,5836455,3,encoder_self_attn,forward,-9.98560619354248,-9.302467346191406,-9.985647201538086,-6.002878589686496e-05
146187,5836455,3,encoder_self_attn,reverse,-9.98560619354248,-9.302467346191406,-9.243753433227539,-0.08594726122154392
146187,5836455,3,encoder_mlp,forward,-9.98560619354248,-9.302467346191406,-9.985647201538086,-6.002878589686496e-05
146187,5836455,3,encoder_mlp,reverse,-9.98560619354248,-9.302467346191406,-9.243753433227539,-0.08594726122154392
146187,5836455,4,encoder_self_attn,forward,-9.98560619354248,-9.302467346191406,-10.042720794677734,-0.08360613857156618
