qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
1114646,8233327,0,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-9.400026321411133,0.753962829723036
1114646,8233327,0,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.69140911102295,0.9174865561564782
1114646,8233327,0,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-9.400026321411133,0.753962829723036
1114646,8233327,0,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.69140911102295,0.9174865561564782
1114646,8233327,1,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-9.125185012817383,1.3872947712403938
1114646,8233327,1,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.365166664123535,0.16570814498034242
1114646,8233327,1,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-9.125185012817383,1.3872947712403938
1114646,8233327,1,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.365166664123535,0.16570814498034242
1114646,8233327,2,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-9.075115203857422,1.502673385475155
1114646,8233327,2,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.714202880859375,0.9700114934698192
1114646,8233327,2,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-9.075115203857422,1.502673385475155
1114646,8233327,2,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.714202880859375,0.9700114934698192
1114646,8233327,3,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-8.990376472473145,1.6979415041721515
1114646,8233327,3,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.785100936889648,1.1333857828195701
1114646,8233327,3,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-8.990376472473145,1.6979415041721515
1114646,8233327,3,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.785100936889648,1.1333857828195701
1114646,8233327,4,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-8.924042701721191,1.850798059955037
1114646,8233327,4,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.644950866699219,0.8104302689208225
1114646,8233327,4,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-8.924042701721191,1.850798059955037
1114646,8233327,4,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.644950866699219,0.8104302689208225
1114646,8233327,5,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-8.968676567077637,1.7479457895002868
1114646,8233327,5,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.628090858459473,0.771578824765241
1114646,8233327,5,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-8.968676567077637,1.7479457895002868
1114646,8233327,5,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.628090858459473,0.771578824765241
1114646,8233327,6,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-8.985095024108887,1.7101118360763097
1114646,8233327,6,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.582988739013672,0.6676475306620722
1114646,8233327,6,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-8.985095024108887,1.7101118360763097
1114646,8233327,6,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.582988739013672,0.6676475306620722
1114646,8233327,7,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-9.120230674743652,1.3987113249135792
1114646,8233327,7,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.506486892700195,0.4913601191980503
1114646,8233327,7,encoder_mlp,forward,-9.727216720581055,-9.293255805969238,-9.120230674743652,1.3987113249135792
1114646,8233327,7,encoder_mlp,reverse,-9.727216720581055,-9.293255805969238,-9.506486892700195,0.4913601191980503
1114646,8233327,8,encoder_self_attn,forward,-9.727216720581055,-9.293255805969238,-9.150115966796875,1.3298450029777535
1114646,8233327,8,encoder_self_attn,reverse,-9.727216720581055,-9.293255805969238,-9.653854370117188,0.8309471014699774
