qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
168216,6012597,0,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-5.311244964599609,0.0006596465746792544
168216,6012597,0,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.857132434844971,0.27891627329944324
168216,6012597,0,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-5.311244964599609,0.0006596465746792544
168216,6012597,0,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.857132434844971,0.27891627329944324
168216,6012597,1,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-5.225836753845215,0.13615498668603243
168216,6012597,1,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.311631679534912,-0.5864901053013798
168216,6012597,1,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-5.225836753845215,0.13615498668603243
168216,6012597,1,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.311631679534912,-0.5864901053013798
168216,6012597,2,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-5.276516914367676,0.0557537521181312
168216,6012597,2,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.973659992218018,0.46378071290244494
168216,6012597,2,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-5.276516914367676,0.0557537521181312
168216,6012597,2,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.973659992218018,0.46378071290244494
168216,6012597,3,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-5.270160675048828,0.06583756959573953
168216,6012597,3,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.557628631591797,-0.19622972645848463
168216,6012597,3,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-5.270160675048828,0.06583756959573953
168216,6012597,3,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.557628631591797,-0.19622972645848463
168216,6012597,4,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-5.273868560791016,0.05995521665456306
168216,6012597,4,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.507219314575195,-0.2762012829823287
168216,6012597,4,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-5.273868560791016,0.05995521665456306
168216,6012597,4,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.507219314575195,-0.2762012829823287
168216,6012597,5,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-5.020769119262695,0.46148329702251273
168216,6012597,5,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.565219879150391,-0.18418663761801016
168216,6012597,5,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-5.020769119262695,0.46148329702251273
168216,6012597,5,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.565219879150391,-0.18418663761801016
168216,6012597,6,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-4.973755836486816,0.5360672355361897
168216,6012597,6,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.560405731201172,-0.1918240135560397
168216,6012597,6,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-4.973755836486816,0.5360672355361897
168216,6012597,6,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.560405731201172,-0.1918240135560397
168216,6012597,7,encoder_self_attn,forward,-5.3116607666015625,-4.6813201904296875,-4.912040710449219,0.6339748244977003
168216,6012597,7,encoder_self_attn,reverse,-5.3116607666015625,-4.6813201904296875,-4.894342422485352,0.3379478334543694
168216,6012597,7,encoder_mlp,forward,-5.3116607666015625,-4.6813201904296875,-4.912040710449219,0.6339748244977003
168216,6012597,7,encoder_mlp,reverse,-5.3116607666015625,-4.6813201904296875,-4.894342422485352,0.3379478334543694
