layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.023433602189510416,0.08574969785474697,
0,decoder_cross_attn,reverse,0.021917935611991388,0.08614081756403953,
0,decoder_mlp,forward,0.023433602189510416,0.08574969785474697,
0,decoder_mlp,reverse,0.021917935611991388,0.08614081756403953,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.2003754568705403,0.2554367181362285,
0,encoder_mlp,reverse,-0.22994530833461202,1.1836988513425684,
0,encoder_self_attn,forward,0.2003754568705403,0.2554367181362285,
0,encoder_self_attn,reverse,-0.22994530833461202,1.1836988513425684,
1,decoder_cross_attn,forward,-0.005256841892463071,0.1057771388220052,
1,decoder_cross_attn,reverse,-0.006477064051367337,0.10690654140612646,
1,decoder_mlp,forward,-0.005256841892463071,0.1057771388220052,
1,decoder_mlp,reverse,-0.006477064051367337,0.10690654140612646,
1,decoder_self_attn,forward,0.023433602189510416,0.08574969785474697,
1,decoder_self_attn,reverse,0.021917935611991388,0.08614081756403953,
1,encoder_mlp,forward,0.17882931200515345,0.2664414862689663,
1,encoder_mlp,reverse,-0.1734686133692526,1.130691159947322,
1,encoder_self_attn,forward,0.17882931200515345,0.2664414862689663,
1,encoder_self_attn,reverse,-0.1734686133692526,1.130691159947322,
2,decoder_cross_attn,forward,0.0070935701152328055,0.11089535125785281,
2,decoder_cross_attn,reverse,0.005496895631611285,0.11267412363094349,
2,decoder_mlp,forward,0.0070935701152328055,0.11089535125785281,
2,decoder_mlp,reverse,0.005496895631611285,0.11267412363094349,
2,decoder_self_attn,forward,-0.005256841892463071,0.1057771388220052,
2,decoder_self_attn,reverse,-0.006477064051367337,0.10690654140612646,
2,encoder_mlp,forward,0.1902292372630314,0.3278207265817652,
2,encoder_mlp,reverse,-0.12924022683624942,1.1854082433981548,
2,encoder_self_attn,forward,0.1902292372630314,0.3278207265817652,
2,encoder_self_attn,reverse,-0.12924022683624942,1.1854082433981548,
3,decoder_cross_attn,forward,-0.01164417471745713,0.12391357835691795,
3,decoder_cross_attn,reverse,-0.013510760267805252,0.12565655574042855,
3,decoder_mlp,forward,-0.01164417471745713,0.12391357835691795,
3,decoder_mlp,reverse,-0.013510760267805252,0.12565655574042855,
3,decoder_self_attn,forward,0.0070935701152328055,0.11089535125785281,
3,decoder_self_attn,reverse,0.005496895631611285,0.11267412363094349,
3,encoder_mlp,forward,0.2536715046873944,0.38987768961021935,
3,encoder_mlp,reverse,0.052147073813405526,1.2073387767781611,
3,encoder_self_attn,forward,0.2536715046873944,0.38987768961021935,
3,encoder_self_attn,reverse,0.052147073813405526,1.2073387767781611,
4,decoder_cross_attn,forward,0.04453498269835939,0.13376752328588135,
4,decoder_cross_attn,reverse,0.04216588122849926,0.13628001862038924,
4,decoder_mlp,forward,0.04453498269835939,0.13376752328588135,
4,decoder_mlp,reverse,0.04216588122849926,0.13628001862038924,
4,decoder_self_attn,forward,-0.01164417471745713,0.12391357835691795,
4,decoder_self_attn,reverse,-0.013510760267805252,0.12565655574042855,
4,encoder_mlp,forward,0.23257970595209018,0.4410374559131408,
4,encoder_mlp,reverse,0.01399919026599507,1.0716201523403552,
4,encoder_self_attn,forward,0.23257970595209018,0.4410374559131408,
4,encoder_self_attn,reverse,0.01399919026599507,1.0716201523403552,
5,decoder_cross_attn,forward,0.09060093342709562,0.16475005390125236,
5,decoder_cross_attn,reverse,0.0868548654049246,0.16963924774049058,
5,decoder_mlp,forward,0.09060093342709562,0.16475005390125236,
5,decoder_mlp,reverse,0.0868548654049246,0.16963924774049058,
5,decoder_self_attn,forward,0.04453498269835939,0.13376752328588135,
5,decoder_self_attn,reverse,0.04216588122849926,0.13628001862038924,
5,encoder_mlp,forward,0.33010961517223425,0.4757075749685423,
5,encoder_mlp,reverse,0.14936290924576637,0.9942454289651255,
5,encoder_self_attn,forward,0.33010961517223425,0.4757075749685423,
5,encoder_self_attn,reverse,0.14936290924576637,0.9942454289651255,
6,decoder_cross_attn,forward,0.1677171047137693,0.1732866291142963,
6,decoder_cross_attn,reverse,0.164773507398259,0.179167771695562,
6,decoder_mlp,forward,0.1677171047137693,0.1732866291142963,
6,decoder_mlp,reverse,0.164773507398259,0.179167771695562,
6,decoder_self_attn,forward,0.09060093342709562,0.16475005390125236,
6,decoder_self_attn,reverse,0.0868548654049246,0.16963924774049058,
6,encoder_mlp,forward,0.4207757499201386,0.5117832162441924,
6,encoder_mlp,reverse,0.10958763786095868,1.0616971613829425,
6,encoder_self_attn,forward,0.4207757499201386,0.5117832162441924,
6,encoder_self_attn,reverse,0.10958763786095868,1.0616971613829425,
7,decoder_cross_attn,forward,0.2911103694685527,0.18128112584099604,
7,decoder_cross_attn,reverse,0.28826205762080165,0.18858476644623773,
7,decoder_mlp,forward,0.2911103694685527,0.18128112584099604,
7,decoder_mlp,reverse,0.28826205762080165,0.18858476644623773,
7,decoder_self_attn,forward,0.1677171047137693,0.1732866291142963,
7,decoder_self_attn,reverse,0.164773507398259,0.179167771695562,
7,encoder_mlp,forward,0.5047244121073775,0.4933434150550516,
7,encoder_mlp,reverse,0.14626099038688978,1.02797989541124,
7,encoder_self_attn,forward,0.5047244121073775,0.4933434150550516,
7,encoder_self_attn,reverse,0.14626099038688978,1.02797989541124,
8,decoder_cross_attn,forward,0.47409139602869904,0.203095586430226,
8,decoder_cross_attn,reverse,0.4691450737094686,0.20905904923251914,
8,decoder_mlp,forward,0.47409139602869904,0.203095586430226,
8,decoder_mlp,reverse,0.4691450737094686,0.20905904923251914,
8,decoder_self_attn,forward,0.2911103694685527,0.18128112584099604,
8,decoder_self_attn,reverse,0.28826205762080165,0.18858476644623773,
8,encoder_mlp,forward,0.48097848021971773,0.4218040746758194,
8,encoder_mlp,reverse,0.20497480426577805,0.7238317938307984,
8,encoder_self_attn,forward,0.48097848021971773,0.4218040746758194,
8,encoder_self_attn,reverse,0.20497480426577805,0.7238317938307984,
9,decoder_cross_attn,forward,0.5911644636386817,0.18504137390106443,
9,decoder_cross_attn,reverse,0.586765083441507,0.19253289102833437,
9,decoder_mlp,forward,0.5911644636386817,0.18504137390106443,
9,decoder_mlp,reverse,0.586765083441507,0.19253289102833437,
9,decoder_self_attn,forward,0.47409139602869904,0.203095586430226,
9,decoder_self_attn,reverse,0.4691450737094686,0.20905904923251914,
9,encoder_mlp,forward,0.6890296177862809,0.43309863749478134,
9,encoder_mlp,reverse,0.5019597758020945,0.5057975720174662,
9,encoder_self_attn,forward,0.6890296177862809,0.43309863749478134,
9,encoder_self_attn,reverse,0.5019597758020945,0.5057975720174662,
10,decoder_cross_attn,forward,0.675071050662579,0.18213928661849127,
10,decoder_cross_attn,reverse,0.6746384484845258,0.18456712077957965,
10,decoder_mlp,forward,0.675071050662579,0.18213928661849127,
10,decoder_mlp,reverse,0.6746384484845258,0.18456712077957965,
10,decoder_self_attn,forward,0.5911644636386817,0.18504137390106443,
10,decoder_self_attn,reverse,0.586765083441507,0.19253289102833437,
10,encoder_mlp,forward,0.7485398297406805,0.3667917509565084,
10,encoder_mlp,reverse,0.733747702580738,0.29918163928176944,
10,encoder_self_attn,forward,0.7485398297406805,0.3667917509565084,
10,encoder_self_attn,reverse,0.733747702580738,0.29918163928176944,
11,decoder_cross_attn,forward,1.0,0.0,
11,decoder_cross_attn,reverse,1.0,0.0,
11,decoder_mlp,forward,1.0,0.0,
11,decoder_mlp,reverse,1.0,0.0,
11,decoder_self_attn,forward,0.675071050662579,0.18213928661849127,
11,decoder_self_attn,reverse,0.6746384484845258,0.18456712077957965,
11,encoder_mlp,forward,1.0312270949020221,0.041820778085641115,
11,encoder_mlp,reverse,0.9772727693236626,0.05118647193956996,
11,encoder_self_attn,forward,1.0312270949020221,0.041820778085641115,
11,encoder_self_attn,reverse,0.9772727693236626,0.05118647193956996,
