layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.04408717799922408,0.025391167946085626,
0,decoder_cross_attn,reverse,0.0428674571061414,0.024772598695946873,
0,decoder_mlp,forward,0.04408717799922408,0.025391167946085626,
0,decoder_mlp,reverse,0.0428674571061414,0.024772598695946873,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.6075468151967306,0.4228422591175746,
0,encoder_mlp,reverse,-1.1244832837424303,1.8503042842538846,
0,encoder_self_attn,forward,0.6075468151967306,0.4228422591175746,
0,encoder_self_attn,reverse,-1.1244832837424303,1.8503042842538846,
1,decoder_cross_attn,forward,0.07087696357410342,0.05442842685626778,
1,decoder_cross_attn,reverse,0.06606906713931297,0.05356073312688033,
1,decoder_mlp,forward,0.07087696357410342,0.05442842685626778,
1,decoder_mlp,reverse,0.06606906713931297,0.05356073312688033,
1,decoder_self_attn,forward,0.04408717799922408,0.025391167946085626,
1,decoder_self_attn,reverse,0.0428674571061414,0.024772598695946873,
1,encoder_mlp,forward,0.6113989759915694,0.399357706638487,
1,encoder_mlp,reverse,-0.9428339848315223,2.1096375193626833,
1,encoder_self_attn,forward,0.6113989759915694,0.399357706638487,
1,encoder_self_attn,reverse,-0.9428339848315223,2.1096375193626833,
2,decoder_cross_attn,forward,0.12919968543018737,0.07710895889068944,
2,decoder_cross_attn,reverse,0.12223670973986696,0.07568596828265291,
2,decoder_mlp,forward,0.12919968543018737,0.07710895889068944,
2,decoder_mlp,reverse,0.12223670973986696,0.07568596828265291,
2,decoder_self_attn,forward,0.07087696357410342,0.05442842685626778,
2,decoder_self_attn,reverse,0.06606906713931297,0.05356073312688033,
2,encoder_mlp,forward,0.6342758885826307,0.36587489033722886,
2,encoder_mlp,reverse,-0.980764630646277,2.138788968186828,
2,encoder_self_attn,forward,0.6342758885826307,0.36587489033722886,
2,encoder_self_attn,reverse,-0.980764630646277,2.138788968186828,
3,decoder_cross_attn,forward,0.14060283919049357,0.07788493225221685,
3,decoder_cross_attn,reverse,0.13206467854960605,0.07816345604285084,
3,decoder_mlp,forward,0.14060283919049357,0.07788493225221685,
3,decoder_mlp,reverse,0.13206467854960605,0.07816345604285084,
3,decoder_self_attn,forward,0.12919968543018737,0.07710895889068944,
3,decoder_self_attn,reverse,0.12223670973986696,0.07568596828265291,
3,encoder_mlp,forward,0.7909658057982156,0.4321819239350349,
3,encoder_mlp,reverse,0.39305019803738,1.0875881633113966,
3,encoder_self_attn,forward,0.7909658057982156,0.4321819239350349,
3,encoder_self_attn,reverse,0.39305019803738,1.0875881633113966,
4,decoder_cross_attn,forward,0.18847943493082375,0.08512959686879998,
4,decoder_cross_attn,reverse,0.18141374483549574,0.0855219031474358,
4,decoder_mlp,forward,0.18847943493082375,0.08512959686879998,
4,decoder_mlp,reverse,0.18141374483549574,0.0855219031474358,
4,decoder_self_attn,forward,0.14060283919049357,0.07788493225221685,
4,decoder_self_attn,reverse,0.13206467854960605,0.07816345604285084,
4,encoder_mlp,forward,0.8406378149981915,0.4598545126646931,
4,encoder_mlp,reverse,0.606433621250486,0.7061893345297087,
4,encoder_self_attn,forward,0.8406378149981915,0.4598545126646931,
4,encoder_self_attn,reverse,0.606433621250486,0.7061893345297087,
5,decoder_cross_attn,forward,0.2172796503297089,0.08089612253067317,
5,decoder_cross_attn,reverse,0.20684865392157298,0.07958707205131431,
5,decoder_mlp,forward,0.2172796503297089,0.08089612253067317,
5,decoder_mlp,reverse,0.20684865392157298,0.07958707205131431,
5,decoder_self_attn,forward,0.18847943493082375,0.08512959686879998,
5,decoder_self_attn,reverse,0.18141374483549574,0.0855219031474358,
5,encoder_mlp,forward,0.9444026321282837,0.4508122016031819,
5,encoder_mlp,reverse,0.779930593460987,0.6458687641987195,
5,encoder_self_attn,forward,0.9444026321282837,0.4508122016031819,
5,encoder_self_attn,reverse,0.779930593460987,0.6458687641987195,
6,decoder_cross_attn,forward,0.2857054416067932,0.0819668209062998,
6,decoder_cross_attn,reverse,0.2749743562267931,0.08411766496821386,
6,decoder_mlp,forward,0.2857054416067932,0.0819668209062998,
6,decoder_mlp,reverse,0.2749743562267931,0.08411766496821386,
6,decoder_self_attn,forward,0.2172796503297089,0.08089612253067317,
6,decoder_self_attn,reverse,0.20684865392157298,0.07958707205131431,
6,encoder_mlp,forward,1.0090492855169275,0.40871467660936095,
6,encoder_mlp,reverse,0.7316109789635521,0.6429432565580717,
6,encoder_self_attn,forward,1.0090492855169275,0.40871467660936095,
6,encoder_self_attn,reverse,0.7316109789635521,0.6429432565580717,
7,decoder_cross_attn,forward,0.34498463673824575,0.08490531443335263,
7,decoder_cross_attn,reverse,0.33426964330954745,0.08672509923202489,
7,decoder_mlp,forward,0.34498463673824575,0.08490531443335263,
7,decoder_mlp,reverse,0.33426964330954745,0.08672509923202489,
7,decoder_self_attn,forward,0.2857054416067932,0.0819668209062998,
7,decoder_self_attn,reverse,0.2749743562267931,0.08411766496821386,
7,encoder_mlp,forward,1.1309423621221555,0.3758150815407972,
7,encoder_mlp,reverse,0.8906108733305002,0.7330646302427272,
7,encoder_self_attn,forward,1.1309423621221555,0.3758150815407972,
7,encoder_self_attn,reverse,0.8906108733305002,0.7330646302427272,
8,decoder_cross_attn,forward,0.4740429161107471,0.08739506585883969,
8,decoder_cross_attn,reverse,0.4637754318284262,0.08463991176279158,
8,decoder_mlp,forward,0.4740429161107471,0.08739506585883969,
8,decoder_mlp,reverse,0.4637754318284262,0.08463991176279158,
8,decoder_self_attn,forward,0.34498463673824575,0.08490531443335263,
8,decoder_self_attn,reverse,0.33426964330954745,0.08672509923202489,
8,encoder_mlp,forward,1.1283067009477359,0.3757823122160582,
8,encoder_mlp,reverse,0.9533155776525462,0.7574499476907345,
8,encoder_self_attn,forward,1.1283067009477359,0.3757823122160582,
8,encoder_self_attn,reverse,0.9533155776525462,0.7574499476907345,
9,decoder_cross_attn,forward,0.5643457459544315,0.11157922244537416,
9,decoder_cross_attn,reverse,0.5599446928426667,0.10857371357786762,
9,decoder_mlp,forward,0.5643457459544315,0.11157922244537416,
9,decoder_mlp,reverse,0.5599446928426667,0.10857371357786762,
9,decoder_self_attn,forward,0.4740429161107471,0.08739506585883969,
9,decoder_self_attn,reverse,0.4637754318284262,0.08463991176279158,
9,encoder_mlp,forward,1.1588582392210809,0.4267330889152899,
9,encoder_mlp,reverse,0.9844751805544892,0.5500252328113832,
9,encoder_self_attn,forward,1.1588582392210809,0.4267330889152899,
9,encoder_self_attn,reverse,0.9844751805544892,0.5500252328113832,
10,decoder_cross_attn,forward,0.578595009042465,0.1454230345543289,
10,decoder_cross_attn,reverse,0.5770439039878411,0.1377354465231241,
10,decoder_mlp,forward,0.578595009042465,0.1454230345543289,
10,decoder_mlp,reverse,0.5770439039878411,0.1377354465231241,
10,decoder_self_attn,forward,0.5643457459544315,0.11157922244537416,
10,decoder_self_attn,reverse,0.5599446928426667,0.10857371357786762,
10,encoder_mlp,forward,1.0908262625268186,0.15448078082758676,
10,encoder_mlp,reverse,1.0284431577041333,0.21002736214063242,
10,encoder_self_attn,forward,1.0908262625268186,0.15448078082758676,
10,encoder_self_attn,reverse,1.0284431577041333,0.21002736214063242,
11,decoder_cross_attn,forward,1.0,0.0,
11,decoder_cross_attn,reverse,1.0,0.0,
11,decoder_mlp,forward,1.0,0.0,
11,decoder_mlp,reverse,1.0,0.0,
11,decoder_self_attn,forward,0.578595009042465,0.1454230345543289,
11,decoder_self_attn,reverse,0.5770439039878411,0.1377354465231241,
11,encoder_mlp,forward,0.9956061184346373,0.04167764076497475,
11,encoder_mlp,reverse,0.998481491711856,0.031068878373714207,
11,encoder_self_attn,forward,0.9956061184346373,0.04167764076497475,
11,encoder_self_attn,reverse,0.998481491711856,0.031068878373714207,
