qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
130510,910990,0,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-9.01094913482666,0.5015253616461863
130510,910990,0,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.180875778198242,0.9454984269708023
130510,910990,0,encoder_mlp,forward,-9.201593399047852,-8.821464538574219,-9.01094913482666,0.5015253616461863
130510,910990,0,encoder_mlp,reverse,-9.201593399047852,-8.821464538574219,-9.180875778198242,0.9454984269708023
130510,910990,1,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-9.049799919128418,0.3993211137147072
130510,910990,1,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.23442554473877,1.0863710943968048
130510,910990,1,encoder_mlp,forward,-9.201593399047852,-8.821464538574219,-9.049799919128418,0.3993211137147072
130510,910990,1,encoder_mlp,reverse,-9.201593399047852,-8.821464538574219,-9.23442554473877,1.0863710943968048
130510,910990,2,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-9.048471450805664,0.4028158978810519
130510,910990,2,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.298114776611328,1.253917520083092
130510,910990,2,encoder_mlp,forward,-9.201593399047852,-8.821464538574219,-9.048471450805664,0.4028158978810519
130510,910990,2,encoder_mlp,reverse,-9.201593399047852,-8.821464538574219,-9.298114776611328,1.253917520083092
130510,910990,3,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-8.908961296081543,0.7698234293541799
130510,910990,3,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.263360977172852,1.162491156414798
130510,910990,3,encoder_mlp,forward,-9.201593399047852,-8.821464538574219,-8.908961296081543,0.7698234293541799
130510,910990,3,encoder_mlp,reverse,-9.201593399047852,-8.821464538574219,-9.263360977172852,1.162491156414798
130510,910990,4,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-8.937491416931152,0.694769615197419
130510,910990,4,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.242414474487305,1.1073874669463164
130510,910990,4,encoder_mlp,forward,-9.201593399047852,-8.821464538574219,-8.937491416931152,0.694769615197419
130510,910990,4,encoder_mlp,reverse,-9.201593399047852,-8.821464538574219,-9.242414474487305,1.1073874669463164
130510,910990,5,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-9.010431289672852,0.5028876500900665
130510,910990,5,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.267324447631836,1.1729178060884007
130510,910990,5,encoder_mlp,forward,-9.201593399047852,-8.821464538574219,-9.010431289672852,0.5028876500900665
130510,910990,5,encoder_mlp,reverse,-9.201593399047852,-8.821464538574219,-9.267324447631836,1.1729178060884007
130510,910990,6,encoder_self_attn,forward,-9.201593399047852,-8.821464538574219,-8.961078643798828,0.6327190073106971
130510,910990,6,encoder_self_attn,reverse,-9.201593399047852,-8.821464538574219,-9.257672309875488,1.1475260540800916
