layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.02596775444769322,0.011288290128041487,
0,decoder_cross_attn,reverse,0.02494870876606248,0.011200087024440225,
0,decoder_mlp,forward,0.02596775444769322,0.011288290128041487,
0,decoder_mlp,reverse,0.02494870876606248,0.011200087024440225,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.023160259249109114,0.07945640716525852,
0,encoder_mlp,reverse,-0.2704582660570515,0.8718858594177064,
0,encoder_self_attn,forward,0.023160259249109114,0.07945640716525852,
0,encoder_self_attn,reverse,-0.2704582660570515,0.8718858594177064,
1,decoder_cross_attn,forward,0.0587739444476185,0.03284135879555589,
1,decoder_cross_attn,reverse,0.0527017904454472,0.03520420659909859,
1,decoder_mlp,forward,0.0587739444476185,0.03284135879555589,
1,decoder_mlp,reverse,0.0527017904454472,0.03520420659909859,
1,decoder_self_attn,forward,0.02596775444769322,0.011288290128041487,
1,decoder_self_attn,reverse,0.02494870876606248,0.011200087024440225,
1,encoder_mlp,forward,0.026831250514875664,0.08865536932214685,
1,encoder_mlp,reverse,-0.15353163798005484,0.8176580202751583,
1,encoder_self_attn,forward,0.026831250514875664,0.08865536932214685,
1,encoder_self_attn,reverse,-0.15353163798005484,0.8176580202751583,
2,decoder_cross_attn,forward,0.18438400817030645,0.0656576610789669,
2,decoder_cross_attn,reverse,0.17622954251961076,0.07495108370981293,
2,decoder_mlp,forward,0.18438400817030645,0.0656576610789669,
2,decoder_mlp,reverse,0.17622954251961076,0.07495108370981293,
2,decoder_self_attn,forward,0.0587739444476185,0.03284135879555589,
2,decoder_self_attn,reverse,0.0527017904454472,0.03520420659909859,
2,encoder_mlp,forward,0.026047126837122517,0.0928816372941193,
2,encoder_mlp,reverse,-0.1580102975597457,0.6930567353358525,
2,encoder_self_attn,forward,0.026047126837122517,0.0928816372941193,
2,encoder_self_attn,reverse,-0.1580102975597457,0.6930567353358525,
3,decoder_cross_attn,forward,0.20204419073871588,0.06641226740809678,
3,decoder_cross_attn,reverse,0.19225300452208616,0.07656953618322451,
3,decoder_mlp,forward,0.20204419073871588,0.06641226740809678,
3,decoder_mlp,reverse,0.19225300452208616,0.07656953618322451,
3,decoder_self_attn,forward,0.18438400817030645,0.0656576610789669,
3,decoder_self_attn,reverse,0.17622954251961076,0.07495108370981293,
3,encoder_mlp,forward,0.024211281038607264,0.11301826242650603,
3,encoder_mlp,reverse,0.4241058959757055,0.4843842522922185,
3,encoder_self_attn,forward,0.024211281038607264,0.11301826242650603,
3,encoder_self_attn,reverse,0.4241058959757055,0.4843842522922185,
4,decoder_cross_attn,forward,0.23632835368087274,0.06998952826463635,
4,decoder_cross_attn,reverse,0.22768235785217328,0.07850168116200217,
4,decoder_mlp,forward,0.23632835368087274,0.06998952826463635,
4,decoder_mlp,reverse,0.22768235785217328,0.07850168116200217,
4,decoder_self_attn,forward,0.20204419073871588,0.06641226740809678,
4,decoder_self_attn,reverse,0.19225300452208616,0.07656953618322451,
4,encoder_mlp,forward,0.06142407555033425,0.1344631413789221,
4,encoder_mlp,reverse,0.5168107028051862,0.5125277972004714,
4,encoder_self_attn,forward,0.06142407555033425,0.1344631413789221,
4,encoder_self_attn,reverse,0.5168107028051862,0.5125277972004714,
5,decoder_cross_attn,forward,0.2651606770125999,0.06918195675071759,
5,decoder_cross_attn,reverse,0.25426852185963084,0.0737498347380192,
5,decoder_mlp,forward,0.2651606770125999,0.06918195675071759,
5,decoder_mlp,reverse,0.25426852185963084,0.0737498347380192,
5,decoder_self_attn,forward,0.23632835368087274,0.06998952826463635,
5,decoder_self_attn,reverse,0.22768235785217328,0.07850168116200217,
5,encoder_mlp,forward,0.06757490241649826,0.14508579913618183,
5,encoder_mlp,reverse,0.7458526875570761,0.5274124820037667,
5,encoder_self_attn,forward,0.06757490241649826,0.14508579913618183,
5,encoder_self_attn,reverse,0.7458526875570761,0.5274124820037667,
6,decoder_cross_attn,forward,0.33929353170776577,0.07576250828450196,
6,decoder_cross_attn,reverse,0.3258682000005659,0.07589921755896255,
6,decoder_mlp,forward,0.33929353170776577,0.07576250828450196,
6,decoder_mlp,reverse,0.3258682000005659,0.07589921755896255,
6,decoder_self_attn,forward,0.2651606770125999,0.06918195675071759,
6,decoder_self_attn,reverse,0.25426852185963084,0.0737498347380192,
6,encoder_mlp,forward,0.08697825571954405,0.15420829750862686,
6,encoder_mlp,reverse,0.7380562356485103,0.6496968518727113,
6,encoder_self_attn,forward,0.08697825571954405,0.15420829750862686,
6,encoder_self_attn,reverse,0.7380562356485103,0.6496968518727113,
7,decoder_cross_attn,forward,0.40334542806321,0.0881333633822214,
7,decoder_cross_attn,reverse,0.388023354802842,0.07884906299668266,
7,decoder_mlp,forward,0.40334542806321,0.0881333633822214,
7,decoder_mlp,reverse,0.388023354802842,0.07884906299668266,
7,decoder_self_attn,forward,0.33929353170776577,0.07576250828450196,
7,decoder_self_attn,reverse,0.3258682000005659,0.07589921755896255,
7,encoder_mlp,forward,0.137504787346654,0.1561611983078118,
7,encoder_mlp,reverse,0.9334886624947358,0.6517178138891083,
7,encoder_self_attn,forward,0.137504787346654,0.1561611983078118,
7,encoder_self_attn,reverse,0.9334886624947358,0.6517178138891083,
8,decoder_cross_attn,forward,0.5322792871747544,0.10606852878887145,
8,decoder_cross_attn,reverse,0.5237850454012591,0.08545553398194276,
8,decoder_mlp,forward,0.5322792871747544,0.10606852878887145,
8,decoder_mlp,reverse,0.5237850454012591,0.08545553398194276,
8,decoder_self_attn,forward,0.40334542806321,0.0881333633822214,
8,decoder_self_attn,reverse,0.388023354802842,0.07884906299668266,
8,encoder_mlp,forward,0.1793867052819976,0.2176785309960944,
8,encoder_mlp,reverse,0.8977843276339674,0.7351538288288619,
8,encoder_self_attn,forward,0.1793867052819976,0.2176785309960944,
8,encoder_self_attn,reverse,0.8977843276339674,0.7351538288288619,
9,decoder_cross_attn,forward,0.6954443382359504,0.089728929320055,
9,decoder_cross_attn,reverse,0.6784403041228502,0.0689781486241149,
9,decoder_mlp,forward,0.6954443382359504,0.089728929320055,
9,decoder_mlp,reverse,0.6784403041228502,0.0689781486241149,
9,decoder_self_attn,forward,0.5322792871747544,0.10606852878887145,
9,decoder_self_attn,reverse,0.5237850454012591,0.08545553398194276,
9,encoder_mlp,forward,0.3241729806339248,0.28868433723861037,
9,encoder_mlp,reverse,0.7393571208476352,0.6026261664646335,
9,encoder_self_attn,forward,0.3241729806339248,0.28868433723861037,
9,encoder_self_attn,reverse,0.7393571208476352,0.6026261664646335,
10,decoder_cross_attn,forward,0.7419955996003904,0.12570371358197763,
10,decoder_cross_attn,reverse,0.7276583776837331,0.09709523023414104,
10,decoder_mlp,forward,0.7419955996003904,0.12570371358197763,
10,decoder_mlp,reverse,0.7276583776837331,0.09709523023414104,
10,decoder_self_attn,forward,0.6954443382359504,0.089728929320055,
10,decoder_self_attn,reverse,0.6784403041228502,0.0689781486241149,
10,encoder_mlp,forward,0.7309783442304791,0.229263642077875,
10,encoder_mlp,reverse,0.8217170209586938,0.29131997398611875,
10,encoder_self_attn,forward,0.7309783442304791,0.229263642077875,
10,encoder_self_attn,reverse,0.8217170209586938,0.29131997398611875,
11,decoder_cross_attn,forward,1.0,0.0,
11,decoder_cross_attn,reverse,1.0,0.0,
11,decoder_mlp,forward,1.0,0.0,
11,decoder_mlp,reverse,1.0,0.0,
11,decoder_self_attn,forward,0.7419955996003904,0.12570371358197763,
11,decoder_self_attn,reverse,0.7276583776837331,0.09709523023414104,
11,encoder_mlp,forward,0.7991060497896798,0.17581026382790707,
11,encoder_mlp,reverse,0.9723837672769424,0.035612946380505064,
11,encoder_self_attn,forward,0.7991060497896798,0.17581026382790707,
11,encoder_self_attn,reverse,0.9723837672769424,0.035612946380505064,
