layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.04253390475872397,0.03690956262373829,
0,decoder_cross_attn,reverse,0.04385235219495815,0.0376382691822814,
0,decoder_mlp,forward,0.04253390475872397,0.03690956262373829,
0,decoder_mlp,reverse,0.04385235219495815,0.0376382691822814,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.339974530378469,0.536486985620665,
0,encoder_mlp,reverse,-0.743110688405406,2.677937028902568,
0,encoder_self_attn,forward,0.339974530378469,0.536486985620665,
0,encoder_self_attn,reverse,-0.743110688405406,2.677937028902568,
1,decoder_cross_attn,forward,0.06490749933966262,0.05574937850460617,
1,decoder_cross_attn,reverse,0.06537190480177991,0.0570268757497916,
1,decoder_mlp,forward,0.06490749933966262,0.05574937850460617,
1,decoder_mlp,reverse,0.06537190480177991,0.0570268757497916,
1,decoder_self_attn,forward,0.04253390475872397,0.03690956262373829,
1,decoder_self_attn,reverse,0.04385235219495815,0.0376382691822814,
1,encoder_mlp,forward,0.3690822808011826,0.5502297234749862,
1,encoder_mlp,reverse,0.18217330571052137,1.8643684165582524,
1,encoder_self_attn,forward,0.3690822808011826,0.5502297234749862,
1,encoder_self_attn,reverse,0.18217330571052137,1.8643684165582524,
2,decoder_cross_attn,forward,0.10655928406467483,0.07982156470496947,
2,decoder_cross_attn,reverse,0.10760360281638535,0.08399518190746862,
2,decoder_mlp,forward,0.10655928406467483,0.07982156470496947,
2,decoder_mlp,reverse,0.10760360281638535,0.08399518190746862,
2,decoder_self_attn,forward,0.06490749933966262,0.05574937850460617,
2,decoder_self_attn,reverse,0.06537190480177991,0.0570268757497916,
2,encoder_mlp,forward,0.4274004534339259,0.6399028717791171,
2,encoder_mlp,reverse,0.5225052518950407,1.623259581034474,
2,encoder_self_attn,forward,0.4274004534339259,0.6399028717791171,
2,encoder_self_attn,reverse,0.5225052518950407,1.623259581034474,
3,decoder_cross_attn,forward,0.1078962740510778,0.11201170556465244,
3,decoder_cross_attn,reverse,0.10881717242090216,0.11759499911093863,
3,decoder_mlp,forward,0.1078962740510778,0.11201170556465244,
3,decoder_mlp,reverse,0.10881717242090216,0.11759499911093863,
3,decoder_self_attn,forward,0.10655928406467483,0.07982156470496947,
3,decoder_self_attn,reverse,0.10760360281638535,0.08399518190746862,
3,encoder_mlp,forward,0.4357287236803392,0.5312526071261156,
3,encoder_mlp,reverse,0.5518844773509662,1.3492380492477787,
3,encoder_self_attn,forward,0.4357287236803392,0.5312526071261156,
3,encoder_self_attn,reverse,0.5518844773509662,1.3492380492477787,
4,decoder_cross_attn,forward,0.15554701120357922,0.1184930414607585,
4,decoder_cross_attn,reverse,0.15701680146042454,0.1241503713311803,
4,decoder_mlp,forward,0.15554701120357922,0.1184930414607585,
4,decoder_mlp,reverse,0.15701680146042454,0.1241503713311803,
4,decoder_self_attn,forward,0.1078962740510778,0.11201170556465244,
4,decoder_self_attn,reverse,0.10881717242090216,0.11759499911093863,
4,encoder_mlp,forward,0.5674130912661615,0.5486665597576185,
4,encoder_mlp,reverse,0.4868651688113951,1.44287235622171,
4,encoder_self_attn,forward,0.5674130912661615,0.5486665597576185,
4,encoder_self_attn,reverse,0.4868651688113951,1.44287235622171,
5,decoder_cross_attn,forward,0.1933385948072491,0.12515190357445208,
5,decoder_cross_attn,reverse,0.19272323727430613,0.1324113684150817,
5,decoder_mlp,forward,0.1933385948072491,0.12515190357445208,
5,decoder_mlp,reverse,0.19272323727430613,0.1324113684150817,
5,decoder_self_attn,forward,0.15554701120357922,0.1184930414607585,
5,decoder_self_attn,reverse,0.15701680146042454,0.1241503713311803,
5,encoder_mlp,forward,0.7434831734822073,0.5821156462932375,
5,encoder_mlp,reverse,0.590905249192853,1.2492520512181482,
5,encoder_self_attn,forward,0.7434831734822073,0.5821156462932375,
5,encoder_self_attn,reverse,0.590905249192853,1.2492520512181482,
6,decoder_cross_attn,forward,0.27152409547429623,0.130857284241262,
6,decoder_cross_attn,reverse,0.26982664141740736,0.14040282037751767,
6,decoder_mlp,forward,0.27152409547429623,0.130857284241262,
6,decoder_mlp,reverse,0.26982664141740736,0.14040282037751767,
