layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.050080096695988105,0.06461225639509349,
0,decoder_cross_attn,reverse,0.04824446707919453,0.05616007148317972,
0,decoder_mlp,forward,0.050080096695988105,0.06461225639509349,
0,decoder_mlp,reverse,0.04824446707919453,0.05616007148317972,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.24267283382231816,0.28302354169925226,
0,encoder_mlp,reverse,0.04065661422886757,3.3454146442060964,
0,encoder_self_attn,forward,0.24267283382231816,0.28302354169925226,
0,encoder_self_attn,reverse,0.04065661422886757,3.3454146442060964,
1,decoder_cross_attn,forward,0.07023369162063182,0.07061261516073578,
1,decoder_cross_attn,reverse,0.06739954197431738,0.06436184667940116,
1,decoder_mlp,forward,0.07023369162063182,0.07061261516073578,
1,decoder_mlp,reverse,0.06739954197431738,0.06436184667940116,
1,decoder_self_attn,forward,0.050080096695988105,0.06461225639509349,
1,decoder_self_attn,reverse,0.04824446707919453,0.05616007148317972,
1,encoder_mlp,forward,0.26220251471173667,0.2951310699666895,
1,encoder_mlp,reverse,0.21844456652656719,3.412497794317732,
1,encoder_self_attn,forward,0.26220251471173667,0.2951310699666895,
1,encoder_self_attn,reverse,0.21844456652656719,3.412497794317732,
2,decoder_cross_attn,forward,0.12549483447048934,0.14102795362520346,
2,decoder_cross_attn,reverse,0.12072557906346151,0.13716768504796828,
2,decoder_mlp,forward,0.12549483447048934,0.14102795362520346,
2,decoder_mlp,reverse,0.12072557906346151,0.13716768504796828,
2,decoder_self_attn,forward,0.07023369162063182,0.07061261516073578,
2,decoder_self_attn,reverse,0.06739954197431738,0.06436184667940116,
2,encoder_mlp,forward,0.27515520939964505,0.39387289222916566,
2,encoder_mlp,reverse,0.28542104680956026,3.3805786943896496,
2,encoder_self_attn,forward,0.27515520939964505,0.39387289222916566,
2,encoder_self_attn,reverse,0.28542104680956026,3.3805786943896496,
3,decoder_cross_attn,forward,0.13687760992925402,0.1313208139137534,
3,decoder_cross_attn,reverse,0.13008825649939892,0.12147751768256343,
3,decoder_mlp,forward,0.13687760992925402,0.1313208139137534,
3,decoder_mlp,reverse,0.13008825649939892,0.12147751768256343,
3,decoder_self_attn,forward,0.12549483447048934,0.14102795362520346,
3,decoder_self_attn,reverse,0.12072557906346151,0.13716768504796828,
3,encoder_mlp,forward,0.41104288186589616,0.40113309917941464,
3,encoder_mlp,reverse,0.3227545394456731,3.6010376648244766,
3,encoder_self_attn,forward,0.41104288186589616,0.40113309917941464,
3,encoder_self_attn,reverse,0.3227545394456731,3.6010376648244766,
4,decoder_cross_attn,forward,0.18060128548733848,0.14626719832023352,
4,decoder_cross_attn,reverse,0.17430091434533582,0.13714939231776388,
4,decoder_mlp,forward,0.18060128548733848,0.14626719832023352,
4,decoder_mlp,reverse,0.17430091434533582,0.13714939231776388,
4,decoder_self_attn,forward,0.13687760992925402,0.1313208139137534,
4,decoder_self_attn,reverse,0.13008825649939892,0.12147751768256343,
4,encoder_mlp,forward,0.5176717070010356,0.36099033231765043,
4,encoder_mlp,reverse,0.4286622015214192,3.3809056260698096,
4,encoder_self_attn,forward,0.5176717070010356,0.36099033231765043,
4,encoder_self_attn,reverse,0.4286622015214192,3.3809056260698096,
5,decoder_cross_attn,forward,0.21629136489596917,0.16806938287636655,
5,decoder_cross_attn,reverse,0.20534691448130488,0.15187745518873777,
5,decoder_mlp,forward,0.21629136489596917,0.16806938287636655,
5,decoder_mlp,reverse,0.20534691448130488,0.15187745518873777,
5,decoder_self_attn,forward,0.18060128548733848,0.14626719832023352,
5,decoder_self_attn,reverse,0.17430091434533582,0.13714939231776388,
5,encoder_mlp,forward,0.7668509911694432,0.5294661446840259,
5,encoder_mlp,reverse,0.44805294031017595,3.516015144497375,
5,encoder_self_attn,forward,0.7668509911694432,0.5294661446840259,
5,encoder_self_attn,reverse,0.44805294031017595,3.516015144497375,
6,decoder_cross_attn,forward,0.2905330649497679,0.14822858964805247,
6,decoder_cross_attn,reverse,0.2779583792585125,0.1308483500058711,
6,decoder_mlp,forward,0.2905330649497679,0.14822858964805247,
6,decoder_mlp,reverse,0.2779583792585125,0.1308483500058711,
6,decoder_self_attn,forward,0.21629136489596917,0.16806938287636655,
6,decoder_self_attn,reverse,0.20534691448130488,0.15187745518873777,
6,encoder_mlp,forward,1.0279054107595968,0.5068080959031056,
