layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.052463949420999675,0.01978109378243711,
0,decoder_cross_attn,reverse,0.05435626971098673,0.021602656111786103,
0,decoder_mlp,forward,0.052463949420999675,0.01978109378243711,
0,decoder_mlp,reverse,0.05435626971098673,0.021602656111786103,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,0.06006812275492179,0.23996596223087138,
0,encoder_mlp,reverse,-0.7846469203171819,1.169954428392869,
0,encoder_self_attn,forward,0.06006812275492179,0.23996596223087138,
0,encoder_self_attn,reverse,-0.7846469203171819,1.169954428392869,
1,decoder_cross_attn,forward,0.087291074551046,0.0419973539638536,
1,decoder_cross_attn,reverse,0.08367842735854251,0.039304183517410045,
1,decoder_mlp,forward,0.087291074551046,0.0419973539638536,
1,decoder_mlp,reverse,0.08367842735854251,0.039304183517410045,
1,decoder_self_attn,forward,0.052463949420999675,0.01978109378243711,
1,decoder_self_attn,reverse,0.05435626971098673,0.021602656111786103,
1,encoder_mlp,forward,0.13324765765947183,0.31828429118180257,
1,encoder_mlp,reverse,-0.6156976762833469,1.5441045366592276,
1,encoder_self_attn,forward,0.13324765765947183,0.31828429118180257,
1,encoder_self_attn,reverse,-0.6156976762833469,1.5441045366592276,
2,decoder_cross_attn,forward,0.1486381339348932,0.07021050341372173,
2,decoder_cross_attn,reverse,0.14246764898235983,0.06148521465509296,
2,decoder_mlp,forward,0.1486381339348932,0.07021050341372173,
2,decoder_mlp,reverse,0.14246764898235983,0.06148521465509296,
2,decoder_self_attn,forward,0.087291074551046,0.0419973539638536,
2,decoder_self_attn,reverse,0.08367842735854251,0.039304183517410045,
2,encoder_mlp,forward,0.06498778067254754,0.30482296543880155,
2,encoder_mlp,reverse,-0.5159339814751251,0.9701735601129606,
2,encoder_self_attn,forward,0.06498778067254754,0.30482296543880155,
2,encoder_self_attn,reverse,-0.5159339814751251,0.9701735601129606,
3,decoder_cross_attn,forward,0.17259964855480564,0.07481624394022764,
3,decoder_cross_attn,reverse,0.1643213477426934,0.06505948945820156,
3,decoder_mlp,forward,0.17259964855480564,0.07481624394022764,
3,decoder_mlp,reverse,0.1643213477426934,0.06505948945820156,
3,decoder_self_attn,forward,0.1486381339348932,0.07021050341372173,
3,decoder_self_attn,reverse,0.14246764898235983,0.06148521465509296,
3,encoder_mlp,forward,0.13141313765138693,0.3317904052145754,
3,encoder_mlp,reverse,-1.7429199672123228,1.5440212225163807,
3,encoder_self_attn,forward,0.13141313765138693,0.3317904052145754,
3,encoder_self_attn,reverse,-1.7429199672123228,1.5440212225163807,
4,decoder_cross_attn,forward,0.19672301776318102,0.07581923329157243,
4,decoder_cross_attn,reverse,0.18691246582567264,0.06292802520175027,
4,decoder_mlp,forward,0.19672301776318102,0.07581923329157243,
4,decoder_mlp,reverse,0.18691246582567264,0.06292802520175027,
