qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
264014,4664190,0,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.731806755065918,-0.13589198750344575
264014,4664190,0,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.290482521057129,0.6043726454102729
264014,4664190,0,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.731806755065918,-0.13589198750344575
264014,4664190,0,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.290482521057129,0.6043726454102729
264014,4664190,1,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.770237922668457,-0.1821774786364054
264014,4664190,1,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.418227195739746,-0.4461488100707526
264014,4664190,1,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.770237922668457,-0.1821774786364054
264014,4664190,1,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.418227195739746,-0.4461488100707526
264014,4664190,2,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.957695007324219,0.7964279150969402
264014,4664190,2,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.674250602722168,-0.13780092805292657
264014,4664190,2,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.957695007324219,0.7964279150969402
264014,4664190,2,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.674250602722168,-0.13780092805292657
264014,4664190,3,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.985640525817871,0.7627710649637048
264014,4664190,3,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.60146427154541,0.9789109161076909
264014,4664190,3,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.985640525817871,0.7627710649637048
264014,4664190,3,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.60146427154541,0.9789109161076909
264014,4664190,4,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.855506896972656,0.9195005972617845
264014,4664190,4,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.612903594970703,0.9926881374620968
264014,4664190,4,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.855506896972656,0.9195005972617845
264014,4664190,4,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.612903594970703,0.9926881374620968
264014,4664190,5,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.718677520751953,1.0842943122300837
264014,4664190,5,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.463298797607422,0.8125080400624828
264014,4664190,5,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.718677520751953,1.0842943122300837
264014,4664190,5,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.463298797607422,0.8125080400624828
264014,4664190,6,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.6923980712890625,1.1159445924836902
264014,4664190,6,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.324361801147461,0.6451759625103373
264014,4664190,6,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.6923980712890625,1.1159445924836902
264014,4664190,6,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.324361801147461,0.6451759625103373
264014,4664190,7,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.573450088500977,1.2592024258017092
264014,4664190,7,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.830442428588867,1.254686207847101
264014,4664190,7,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.573450088500977,1.2592024258017092
264014,4664190,7,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.830442428588867,1.254686207847101
264014,4664190,8,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.600099563598633,1.227106496370486
264014,4664190,8,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.336085319519043,0.6592954608104383
264014,4664190,8,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.600099563598633,1.227106496370486
264014,4664190,8,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.336085319519043,0.6592954608104383
264014,4664190,9,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.623948097229004,1.198383947440963
264014,4664190,9,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.349824905395508,0.6758430579803363
264014,4664190,9,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.623948097229004,1.198383947440963
264014,4664190,9,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.349824905395508,0.6758430579803363
264014,4664190,10,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.6433563232421875,1.1750091886428375
264014,4664190,10,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.245831489562988,0.5505961132040798
264014,4664190,10,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.6433563232421875,1.1750091886428375
264014,4664190,10,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.245831489562988,0.5505961132040798
264014,4664190,11,encoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-4.754751205444336,1.0408481117338968
264014,4664190,11,encoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-5.597772598266602,0.9744647615547184
264014,4664190,11,encoder_mlp,forward,-5.618974685668945,-4.788667678833008,-4.754751205444336,1.0408481117338968
264014,4664190,11,encoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-5.597772598266602,0.9744647615547184
264014,4664190,0,decoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.618974685668945,0.0
264014,4664190,0,decoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.788667678833008,0.0
264014,4664190,0,decoder_cross_attn,forward,-5.618974685668945,-4.788667678833008,-5.613611221313477,0.006459615914729395
264014,4664190,0,decoder_cross_attn,reverse,-5.618974685668945,-4.788667678833008,-4.79364013671875,0.005988697969309933
264014,4664190,0,decoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.613611221313477,0.006459615914729395
264014,4664190,0,decoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.79364013671875,0.005988697969309933
264014,4664190,1,decoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.613611221313477,0.006459615914729395
264014,4664190,1,decoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.79364013671875,0.005988697969309933
264014,4664190,1,decoder_cross_attn,forward,-5.618974685668945,-4.788667678833008,-5.6243743896484375,-0.006503261968207295
264014,4664190,1,decoder_cross_attn,reverse,-5.618974685668945,-4.788667678833008,-4.781895637512207,-0.008156069098594138
264014,4664190,1,decoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.6243743896484375,-0.006503261968207295
264014,4664190,1,decoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.781895637512207,-0.008156069098594138
264014,4664190,2,decoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.6243743896484375,-0.006503261968207295
264014,4664190,2,decoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.781895637512207,-0.008156069098594138
264014,4664190,2,decoder_cross_attn,forward,-5.618974685668945,-4.788667678833008,-5.594034194946289,0.030037673435633558
264014,4664190,2,decoder_cross_attn,reverse,-5.618974685668945,-4.788667678833008,-4.813732147216797,0.030186988881742167
264014,4664190,2,decoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.594034194946289,0.030037673435633558
264014,4664190,2,decoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.813732147216797,0.030186988881742167
264014,4664190,3,decoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.594034194946289,0.030037673435633558
264014,4664190,3,decoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.813732147216797,0.030186988881742167
264014,4664190,3,decoder_cross_attn,forward,-5.618974685668945,-4.788667678833008,-5.57904052734375,0.048095653771937884
264014,4664190,3,decoder_cross_attn,reverse,-5.618974685668945,-4.788667678833008,-4.830694198608398,0.050615639070109346
264014,4664190,3,decoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.57904052734375,0.048095653771937884
264014,4664190,3,decoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.830694198608398,0.050615639070109346
264014,4664190,4,decoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.57904052734375,0.048095653771937884
264014,4664190,4,decoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.830694198608398,0.050615639070109346
264014,4664190,4,decoder_cross_attn,forward,-5.618974685668945,-4.788667678833008,-5.55916690826416,0.07203091978314803
264014,4664190,4,decoder_cross_attn,reverse,-5.618974685668945,-4.788667678833008,-4.862124443054199,0.08846940181935128
264014,4664190,4,decoder_mlp,forward,-5.618974685668945,-4.788667678833008,-5.55916690826416,0.07203091978314803
264014,4664190,4,decoder_mlp,reverse,-5.618974685668945,-4.788667678833008,-4.862124443054199,0.08846940181935128
264014,4664190,5,decoder_self_attn,forward,-5.618974685668945,-4.788667678833008,-5.55916690826416,0.07203091978314803
264014,4664190,5,decoder_self_attn,reverse,-5.618974685668945,-4.788667678833008,-4.862124443054199,0.08846940181935128
264014,4664190,5,decoder_cross_attn,forward,-5.618974685668945,-4.788667678833008,-5.539939880371094,0.09518744831388404
264014,4664190,5,decoder_cross_attn,reverse,-5.618974685668945,-4.788667678833008,-4.887932777404785,0.11955228337774511
