qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
47923,3388872,0,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.917686462402344,0.05133715419728959
47923,3388872,0,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-7.067543029785156,0.6844624916940961
47923,3388872,0,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.917686462402344,0.05133715419728959
47923,3388872,0,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-7.067543029785156,0.6844624916940961
47923,3388872,1,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.857606887817383,0.07000817401705815
47923,3388872,1,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-7.944825172424316,0.9570967835628164
47923,3388872,1,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.857606887817383,0.07000817401705815
47923,3388872,1,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-7.944825172424316,0.9570967835628164
47923,3388872,2,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.781002044677734,0.0938147764178126
47923,3388872,2,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-7.9637451171875,0.962976563273353
47923,3388872,2,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.781002044677734,0.0938147764178126
47923,3388872,2,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-7.9637451171875,0.962976563273353
47923,3388872,3,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.784516334533691,0.09272263526990557
47923,3388872,3,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.510970115661621,1.1330384996796188
47923,3388872,3,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.784516334533691,0.09272263526990557
47923,3388872,3,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.510970115661621,1.1330384996796188
47923,3388872,4,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.72841739654541,0.11015658666325243
47923,3388872,4,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.344314575195312,1.081246706535005
47923,3388872,4,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.72841739654541,0.11015658666325243
47923,3388872,4,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.344314575195312,1.081246706535005
47923,3388872,5,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.590587615966797,0.1529901550218043
47923,3388872,5,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.764925003051758,1.2119604422623356
47923,3388872,5,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.590587615966797,0.1529901550218043
47923,3388872,5,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.764925003051758,1.2119604422623356
47923,3388872,6,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.384739875793457,0.2169617670577036
47923,3388872,6,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.435705184936523,1.1096483038766416
47923,3388872,6,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.384739875793457,0.2169617670577036
47923,3388872,6,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.435705184936523,1.1096483038766416
47923,3388872,7,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.053033828735352,0.3200465545540063
47923,3388872,7,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.375398635864258,1.0909067468538334
47923,3388872,7,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.053033828735352,0.3200465545540063
47923,3388872,7,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.375398635864258,1.0909067468538334
47923,3388872,8,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-6.721061706542969,0.42321403062025914
47923,3388872,8,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-7.998674392700195,0.9738315867966211
47923,3388872,8,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-6.721061706542969,0.42321403062025914
47923,3388872,8,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-7.998674392700195,0.9738315867966211
47923,3388872,9,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-5.44704532623291,0.8191420186562011
47923,3388872,9,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-7.89597225189209,0.9419146879202965
47923,3388872,9,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-5.44704532623291,0.8191420186562011
47923,3388872,9,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-7.89597225189209,0.9419146879202965
47923,3388872,10,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-5.168817520141602,0.9056072927169448
47923,3388872,10,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.03754997253418,0.9859130092534141
47923,3388872,10,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-5.168817520141602,0.9056072927169448
47923,3388872,10,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.03754997253418,0.9859130092534141
47923,3388872,11,encoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-5.188994407653809,0.8993368910164649
47923,3388872,11,encoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-8.075535774230957,0.9977179140192988
47923,3388872,11,encoder_mlp,forward,-8.082879066467285,-4.865080833435059,-5.188994407653809,0.8993368910164649
47923,3388872,11,encoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-8.075535774230957,0.9977179140192988
47923,3388872,0,decoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-8.082879066467285,0.0
47923,3388872,0,decoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-4.865080833435059,0.0
47923,3388872,0,decoder_cross_attn,forward,-8.082879066467285,-4.865080833435059,-8.041360855102539,0.012902677035042763
47923,3388872,0,decoder_cross_attn,reverse,-8.082879066467285,-4.865080833435059,-4.958646774291992,0.02907762826656898
47923,3388872,0,decoder_mlp,forward,-8.082879066467285,-4.865080833435059,-8.041360855102539,0.012902677035042763
47923,3388872,0,decoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-4.958646774291992,0.02907762826656898
47923,3388872,1,decoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-8.041360855102539,0.012902677035042763
47923,3388872,1,decoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-4.958646774291992,0.02907762826656898
47923,3388872,1,decoder_cross_attn,forward,-8.082879066467285,-4.865080833435059,-7.986678123474121,0.029896511846397238
47923,3388872,1,decoder_cross_attn,reverse,-8.082879066467285,-4.865080833435059,-5.033544540405273,0.052353719770511065
47923,3388872,1,decoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.986678123474121,0.029896511846397238
47923,3388872,1,decoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-5.033544540405273,0.052353719770511065
47923,3388872,2,decoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.986678123474121,0.029896511846397238
47923,3388872,2,decoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-5.033544540405273,0.052353719770511065
47923,3388872,2,decoder_cross_attn,forward,-8.082879066467285,-4.865080833435059,-7.827935218811035,0.07922928325310467
47923,3388872,2,decoder_cross_attn,reverse,-8.082879066467285,-4.865080833435059,-5.177562713623047,0.09711046422370845
47923,3388872,2,decoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.827935218811035,0.07922928325310467
47923,3388872,2,decoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-5.177562713623047,0.09711046422370845
47923,3388872,3,decoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.827935218811035,0.07922928325310467
47923,3388872,3,decoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-5.177562713623047,0.09711046422370845
47923,3388872,3,decoder_cross_attn,forward,-8.082879066467285,-4.865080833435059,-7.762269020080566,0.09963646666702232
47923,3388872,3,decoder_cross_attn,reverse,-8.082879066467285,-4.865080833435059,-5.222143173217773,0.1109648007501839
47923,3388872,3,decoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.762269020080566,0.09963646666702232
47923,3388872,3,decoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-5.222143173217773,0.1109648007501839
47923,3388872,4,decoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.762269020080566,0.09963646666702232
47923,3388872,4,decoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-5.222143173217773,0.1109648007501839
47923,3388872,4,decoder_cross_attn,forward,-8.082879066467285,-4.865080833435059,-7.616585731506348,0.14491068152571376
47923,3388872,4,decoder_cross_attn,reverse,-8.082879066467285,-4.865080833435059,-5.355049133300781,0.15226818600245517
47923,3388872,4,decoder_mlp,forward,-8.082879066467285,-4.865080833435059,-7.616585731506348,0.14491068152571376
47923,3388872,4,decoder_mlp,reverse,-8.082879066467285,-4.865080833435059,-5.355049133300781,0.15226818600245517
47923,3388872,5,decoder_self_attn,forward,-8.082879066467285,-4.865080833435059,-7.616585731506348,0.14491068152571376
47923,3388872,5,decoder_self_attn,reverse,-8.082879066467285,-4.865080833435059,-5.355049133300781,0.15226818600245517
