qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
47923,3388872,0,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-8.457071304321289,0.07013029565646076
47923,3388872,0,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-6.462309837341309,0.14392529755776431
47923,3388872,0,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-8.457071304321289,0.07013029565646076
47923,3388872,0,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-6.462309837341309,0.14392529755776431
47923,3388872,1,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-8.269353866577148,0.14409175555699177
47923,3388872,1,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-8.456558227539062,0.9296675499336422
47923,3388872,1,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-8.269353866577148,0.14409175555699177
47923,3388872,1,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-8.456558227539062,0.9296675499336422
47923,3388872,2,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-8.260786056518555,0.1474675087512569
47923,3388872,2,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-8.825770378112793,1.0751386899492434
47923,3388872,2,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-8.260786056518555,0.1474675087512569
47923,3388872,2,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-8.825770378112793,1.0751386899492434
47923,3388872,3,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-8.234821319580078,0.15769772429745707
47923,3388872,3,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-9.005810737609863,1.1460753487351447
47923,3388872,3,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-8.234821319580078,0.15769772429745707
47923,3388872,3,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-9.005810737609863,1.1460753487351447
47923,3388872,4,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-8.261872291564941,0.14703952757491362
47923,3388872,4,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-8.928828239440918,1.1157439207133872
47923,3388872,4,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-8.261872291564941,0.14703952757491362
47923,3388872,4,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-8.928828239440918,1.1157439207133872
47923,3388872,5,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-8.084481239318848,0.21693234816249907
47923,3388872,5,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-9.474224090576172,1.3306321796754408
47923,3388872,5,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-8.084481239318848,0.21693234816249907
47923,3388872,5,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-9.474224090576172,1.3306321796754408
47923,3388872,6,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-7.690675735473633,0.37209337279227095
47923,3388872,6,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-8.895660400390625,1.1026756526431125
47923,3388872,6,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-7.690675735473633,0.37209337279227095
47923,3388872,6,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-8.895660400390625,1.1026756526431125
47923,3388872,7,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-7.332450866699219,0.5132354775728846
47923,3388872,7,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-8.797001838684082,1.0638037644307436
47923,3388872,7,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-7.332450866699219,0.5132354775728846
47923,3388872,7,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-8.797001838684082,1.0638037644307436
47923,3388872,8,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-6.831524848937988,0.7106024351715607
47923,3388872,8,encoder_self_attn,reverse,-8.635065078735352,-6.097021102905273,-8.690728187561035,1.0219314989636767
47923,3388872,8,encoder_mlp,forward,-8.635065078735352,-6.097021102905273,-6.831524848937988,0.7106024351715607
47923,3388872,8,encoder_mlp,reverse,-8.635065078735352,-6.097021102905273,-8.690728187561035,1.0219314989636767
47923,3388872,9,encoder_self_attn,forward,-8.635065078735352,-6.097021102905273,-5.650723457336426,1.1758431492200145
