layer,component,direction,mean_effect,std_effect,n
0,decoder_cross_attn,forward,0.009473336179729067,0.020160786105002073,
0,decoder_cross_attn,reverse,0.009916309091906574,0.0206351737061475,
0,decoder_mlp,forward,0.009473336179729067,0.020160786105002073,
0,decoder_mlp,reverse,0.009916309091906574,0.0206351737061475,
0,decoder_self_attn,forward,0.0,0.0,
0,decoder_self_attn,reverse,0.0,0.0,
0,encoder_mlp,forward,-0.04994793449840862,0.20061867269896697,
0,encoder_mlp,reverse,-1.0976745747966234,2.8003908105741147,
0,encoder_self_attn,forward,-0.04994793449840862,0.20061867269896697,
0,encoder_self_attn,reverse,-1.0976745747966234,2.8003908105741147,
1,decoder_cross_attn,forward,0.008202106437333916,0.046957574236937,
1,decoder_cross_attn,reverse,0.007862959400910396,0.051141434827442704,
1,decoder_mlp,forward,0.008202106437333916,0.046957574236937,
1,decoder_mlp,reverse,0.007862959400910396,0.051141434827442704,
1,decoder_self_attn,forward,0.009473336179729067,0.020160786105002073,
1,decoder_self_attn,reverse,0.009916309091906574,0.0206351737061475,
1,encoder_mlp,forward,-0.0081725106913696,0.2654153351076489,
1,encoder_mlp,reverse,-1.1546440253850963,2.129358749690088,
1,encoder_self_attn,forward,-0.0081725106913696,0.2654153351076489,
1,encoder_self_attn,reverse,-1.1546440253850963,2.129358749690088,
2,decoder_cross_attn,forward,0.0387692417109523,0.052761233603223524,
2,decoder_cross_attn,reverse,0.03680996220381478,0.05624813750204286,
2,decoder_mlp,forward,0.0387692417109523,0.052761233603223524,
2,decoder_mlp,reverse,0.03680996220381478,0.05624813750204286,
2,decoder_self_attn,forward,0.008202106437333916,0.046957574236937,
2,decoder_self_attn,reverse,0.007862959400910396,0.051141434827442704,
2,encoder_mlp,forward,-0.09571705613381973,0.364542349596896,
2,encoder_mlp,reverse,-0.8065671148991477,1.317898650549362,
2,encoder_self_attn,forward,-0.09571705613381973,0.364542349596896,
2,encoder_self_attn,reverse,-0.8065671148991477,1.317898650549362,
3,decoder_cross_attn,forward,0.059253152258780896,0.05138710019094879,
3,decoder_cross_attn,reverse,0.05734357709147027,0.05387032762803916,
3,decoder_mlp,forward,0.059253152258780896,0.05138710019094879,
3,decoder_mlp,reverse,0.05734357709147027,0.05387032762803916,
3,decoder_self_attn,forward,0.0387692417109523,0.052761233603223524,
3,decoder_self_attn,reverse,0.03680996220381478,0.05624813750204286,
3,encoder_mlp,forward,-0.1205081538327886,0.44107654578332944,
3,encoder_mlp,reverse,0.08315079717712454,1.0824821538368155,
3,encoder_self_attn,forward,-0.1205081538327886,0.44107654578332944,
3,encoder_self_attn,reverse,0.08315079717712454,1.0824821538368155,
4,decoder_cross_attn,forward,0.10524416095483875,0.05054986812282815,
4,decoder_cross_attn,reverse,0.103382259363809,0.05288360910334981,
4,decoder_mlp,forward,0.10524416095483875,0.05054986812282815,
4,decoder_mlp,reverse,0.103382259363809,0.05288360910334981,
4,decoder_self_attn,forward,0.059253152258780896,0.05138710019094879,
4,decoder_self_attn,reverse,0.05734357709147027,0.05387032762803916,
4,encoder_mlp,forward,-0.06630232499377936,0.48233584740640195,
4,encoder_mlp,reverse,0.4108969504219918,1.1018606121414798,
4,encoder_self_attn,forward,-0.06630232499377936,0.48233584740640195,
4,encoder_self_attn,reverse,0.4108969504219918,1.1018606121414798,
5,decoder_cross_attn,forward,0.1461101123164973,0.05214105814508297,
5,decoder_cross_attn,reverse,0.14160388063690718,0.05567368952825401,
5,decoder_mlp,forward,0.1461101123164973,0.05214105814508297,
5,decoder_mlp,reverse,0.14160388063690718,0.05567368952825401,
5,decoder_self_attn,forward,0.10524416095483875,0.05054986812282815,
5,decoder_self_attn,reverse,0.103382259363809,0.05288360910334981,
5,encoder_mlp,forward,-0.06555732553660047,0.5358185627279358,
5,encoder_mlp,reverse,0.29840419932350354,1.2911766339309279,
5,encoder_self_attn,forward,-0.06555732553660047,0.5358185627279358,
5,encoder_self_attn,reverse,0.29840419932350354,1.2911766339309279,
6,decoder_cross_attn,forward,0.24792268398546427,0.06499712797128031,
6,decoder_cross_attn,reverse,0.24305601562700227,0.06936199202632436,
6,decoder_mlp,forward,0.24792268398546427,0.06499712797128031,
6,decoder_mlp,reverse,0.24305601562700227,0.06936199202632436,
